homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Juventus,Cagliari,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-19,-19,nan,nan,nan,1.16,8.29,24.44,1.13,9.74,27.7
Verona,Napoli,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-15,-15,nan,nan,nan,8.46,5.08,1.42,8.37,5.21,1.41
Atalanta,Roma,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-10,nan,nan,nan,3.17,3.56,2.36,2.99,3.44,2.53
Bologna,Torino,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-15,-13,nan,nan,nan,3.29,3.42,2.36,3.35,3.47,2.31
Crotone,Milan,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-13,-10,nan,nan,nan,6.04,4.2,1.62,7.42,4.37,1.52
Inter,Fiorentina,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-8,nan,nan,nan,1.57,4.42,6.33,1.48,4.65,7.7
Lazio,Spal,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-8,nan,nan,nan,1.31,5.72,12.15,1.29,6.22,11.85
Sampdoria,Benevento,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-3,nan,nan,nan,1.69,3.96,5.63,1.64,4.18,5.86
Sassuolo,Genoa,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-3,nan,nan,nan,2.18,3.49,3.63,1.9,3.66,4.53
Udinese,Chievo,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-2,nan,nan,nan,2.11,3.44,3.91,2.06,3.45,4.08
Benevento,Bologna,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,10,nan,nan,nan,2.83,3.26,2.78,2.58,3.37,2.97
Genoa,Juventus,2,4,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,9,nan,nan,nan,10.61,4.69,1.4,8.5,4.39,1.48
Roma,Inter,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,2,nan,nan,nan,2.32,3.6,3.21,2.25,3.56,3.39
Chievo,Lazio,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,-3,nan,nan,nan,3.65,3.4,2.21,4.15,3.56,2.01
Crotone,Verona,0,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-3,2,nan,nan,nan,2.55,3.22,3.15,2.85,3.25,2.76
Fiorentina,Sampdoria,1,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0,14,nan,nan,nan,1.88,3.73,4.54,1.68,4.33,5.12
Milan,Cagliari,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-4,-12,nan,nan,nan,1.25,6.76,14.02,1.35,5.52,10.12
Napoli,Atalanta,3,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,-7,nan,nan,nan,1.42,5.0,8.49,1.35,5.57,10.02
Spal,Udinese,3,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1,-3,nan,nan,nan,2.5,3.22,3.23,2.51,3.38,3.08
Torino,Sassuolo,3,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,3,2,nan,nan,nan,1.76,3.89,5.15,1.68,4.22,5.32
Juventus,Chievo,3,0,9,0.8911,0.1084,0.0,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.5,0.0,0.5,0.0,-6,-10,-0.9047619047619051,-0.023529411764705882,-0.05555555555555555,1.19,7.4,22.64,1.26,6.14,15.3
Atalanta,Sassuolo,2,1,9,0.0,1.0,0.0,-0.04500000000000001,0.9,0.145,0.5,0.0,0.5,0.0,-3,2,-7.166666666666666,0.0,-0.047619047619047616,1.58,4.21,6.59,1.63,4.0,6.43
Benevento,Torino,0,1,9,0.0,0.4594,0.5406,-0.12000000000000005,0.6,0.52,0.5,0.0,0.5,-0.3333333333333333,2,9,0.0,-0.1111111111111111,-0.005494505494505503,4.62,3.89,1.83,4.11,3.61,2.0
Bologna,Napoli,0,3,9,0.0942,0.1653,0.7363,0.395,0.09999999999999998,0.505,0.5,0.0,0.5,-0.6666666666666667,-1,1,2.5,-0.059440559440559426,0.027777777777777776,9.63,5.22,1.38,8.87,5.28,1.39
Cagliari,Crotone,1,0,9,nan,nan,nan,-0.06375,0.85,0.21375000000000002,0.5,0.0,0.5,0.0,5,6,nan,nan,nan,1.69,3.87,5.83,1.61,4.16,6.25
Inter,Spal,2,0,9,0.0,1.0,0.0,0.505,0.09999999999999998,0.395,0.5,0.0,0.5,0.6666666666666667,-10,-5,-1.8333333333333335,0.1875,0.0,1.24,6.97,14.25,1.22,7.1,16.64
Lazio,Milan,4,1,9,0.0,1.0,0.0,0.395,0.09999999999999998,0.505,0.5,0.0,0.5,-0.6666666666666667,2,2,-0.13076923076923075,-0.15789473684210525,0.0,2.42,3.57,3.07,2.32,3.67,3.16
Udinese,Genoa,1,0,9,0.0,1.0,0.0,-0.04500000000000001,0.9,0.145,0.5,0.0,0.5,-0.3333333333333333,3,1,0.6000000000000001,0.05555555555555555,0.2,2.45,3.23,3.32,2.48,3.25,3.24
Verona,Fiorentina,0,5,9,0.8772,0.1225,0.0,0.21375000000000002,0.85,-0.06375,0.5,0.0,0.5,0.0,-4,-5,-2.0,0.08333333333333333,-0.051136363636363646,3.57,3.44,2.23,3.98,3.65,2.02
Crotone,Inter,0,2,9,0.0,0.0323,0.9589,-0.004640624999999954,0.4225,0.582140625,0.08875000000000002,0.35,0.56125,-0.8,8,15,1.375,-0.21428571428571427,0.023391812865497075,10.12,5.36,1.36,9.2,4.91,1.41
Fiorentina,Bologna,2,1,9,0.0,0.2173,0.7826,0.21999999999999997,0.56,0.21999999999999997,0.5,0.0,0.5,-1.0,15,6,-1.0,-0.031428571428571424,0.16666666666666666,1.56,4.4,6.68,1.57,4.35,6.49
Roma,Verona,3,0,9,0.0,1.0,0.0,0.242153125,0.7175,0.040346874999999977,0.5,0.0,0.5,-0.3333333333333333,7,-3,6.0,0.05555555555555555,0.21428571428571427,1.21,7.83,14.9,1.23,7.19,15.13
Chievo,Atalanta,1,1,9,0.5002,0.2074,0.2788,0.07315000000000003,0.6699999999999999,0.25685,0.5,0.0,0.5,0.0,5,2,-4.4,0.005494505494505503,-0.14615384615384613,3.01,3.29,2.6,2.97,3.31,2.62
Genoa,Lazio,2,3,9,0.0172,0.028,0.5939,-0.042212499999999986,0.505,0.5372125,0.5,0.0,0.5,-1.0,14,15,-1.333333333333333,0.06837606837606836,0.1583710407239819,3.96,3.68,2.02,4.04,3.71,1.99
Milan,Udinese,2,1,9,0.6977,0.0894,0.0774,0.2888875,0.505,0.20611249999999998,0.5,0.0,0.5,1.0,-9,-5,-0.6666666666666665,-0.04848484848484849,-0.22857142857142856,1.38,5.23,9.71,1.39,4.97,9.94
Napoli,Benevento,6,0,9,0.8494,0.0536,0.0258,0.6199874999999999,0.505,-0.12498749999999997,0.5,0.0,0.5,1.0,-9,-15,-0.07142857142857162,0.24444444444444444,-0.053571428571428575,1.13,10.76,23.39,1.1,12.0,31.0
Sassuolo,Juventus,1,3,9,0.0,1.0,0.0,-0.043999999999999984,0.44999999999999996,0.5940000000000001,0.5,0.0,0.5,-0.6666666666666667,11,14,2.2380952380952386,-0.23529411764705882,-0.2222222222222222,7.52,4.44,1.51,9.23,4.32,1.47
Spal,Cagliari,0,2,9,0.7973,0.0266,0.0114,0.21999999999999997,0.56,0.21999999999999997,0.625,0.5,-0.125,1.0,-9,-2,-0.5,0.2642857142857143,0.026916221033868093,2.43,3.45,3.15,2.43,3.35,3.23
Torino,Sampdoria,2,2,9,0.8812,0.1184,0.0,0.4382,0.06000000000000005,0.5018,0.5,0.0,0.5,0.0,5,-1,0.3999999999999999,0.047619047619047616,-0.04,1.78,4.01,4.81,1.72,4.2,5.0
Bologna,Inter,1,1,9,0.0051,0.0365,0.9413,0.0546875,0.375,0.5703125,0.020000000000000018,0.4,0.58,-1.0,12,10,1.3749999999999996,-0.21153846153846154,0.11601307189542483,5.96,4.25,1.62,6.14,4.05,1.64
Atalanta,Crotone,5,1,9,0.4866,0.5134,0.0,0.32000000000000006,0.7,-0.01999999999999999,0.28,0.19999999999999996,0.52,0.6,-10,-5,-1.833333333333333,0.1111111111111111,0.0376602564102564,1.36,5.05,11.46,1.36,5.13,11.4
Benevento,Roma,0,4,9,0.0,0.4768,0.5232,-0.11054999999999998,0.6699999999999999,0.44055000000000005,-0.125,0.5,0.625,-1.0,11,11,-3.0,-0.16666666666666666,0.06696428571428571,10.33,5.62,1.34,9.77,5.68,1.35
Cagliari,Sassuolo,0,1,9,0.8111,0.1889,0.0,0.4515625,0.625,-0.07656249999999998,0.625,0.5,-0.125,1.0,-5,-7,-4.166666666666666,0.04567307692307693,-0.21825396825396826,2.17,3.53,3.64,2.22,3.5,3.53
Genoa,Chievo,1,1,9,0.3821,0.1716,0.36,-0.026562500000000003,0.825,0.20156250000000003,-0.08000000000000004,0.8,0.28,-0.6,10,5,-3.291666666666667,0.2111111111111111,0.07320261437908498,2.3,3.34,3.51,2.33,3.29,3.49
Juventus,Fiorentina,1,0,9,0.9464,0.0498,0.0,0.51125,0.15000000000000002,0.33875,0.52,0.19999999999999996,0.28,0.6,-10,-8,-0.4107142857142856,0.06323529411764706,-0.09375,1.35,5.42,10.7,1.41,4.94,9.02
Lazio,Napoli,1,4,9,0.2195,0.3194,0.4611,0.47468750000000004,0.02499999999999991,0.5003125,0.395,0.09999999999999998,0.505,-0.3999999999999999,1,1,-0.38919413919413914,0.010249554367201402,-0.013888888888888888,3.53,3.8,2.11,3.47,3.72,2.16
Milan,Spal,2,0,9,0.7364,0.2636,0.0,0.40906250000000005,0.5249999999999999,0.06593750000000004,0.58,0.4,0.020000000000000018,1.0,-13,-9,-3.75,0.11428571428571428,0.10808270676691728,1.26,6.45,13.08,1.25,6.62,15.12
Udinese,Torino,2,3,9,0.1515,0.4313,0.4171,0.0965625,0.475,0.4284375,0.2849999999999999,0.30000000000000004,0.41500000000000004,-0.20000000000000007,1,9,0.36666666666666714,-0.023313492063492064,0.06153846153846154,2.94,3.42,2.59,3.26,3.77,2.23
Verona,Sampdoria,0,0,9,0.0033,0.0114,0.7856,-0.0446375,0.565,0.47963750000000005,-0.11374999999999996,0.65,0.46374999999999994,-0.8,12,9,2.7,-0.1325757575757576,0.09625874125874125,3.66,3.64,2.12,3.78,3.51,2.12
Juventus,Torino,4,0,9,0.7956,0.2043,0.0,0.503828125,0.08750000000000002,0.40867187499999996,0.49678750000000005,0.06499999999999995,0.4382125,0.2857142857142858,-2,-4,0.4289682539682542,0.018474526562761828,-0.0673076923076923,1.42,5.11,8.46,1.43,4.69,9.23
Roma,Udinese,3,1,9,0.6559,0.1342,0.1402,0.47500000000000003,0.5,0.024999999999999967,0.405,0.7,-0.10499999999999998,0.6,-9,-9,1.666666666666667,-0.13813131313131313,-0.09047619047619047,1.28,6.36,12.69,1.24,6.99,14.65
Spal,Napoli,2,3,9,0.0137,0.0337,0.8483,0.020000000000000018,0.4,0.58,0.15501250000000005,0.30499999999999994,0.5399875000000001,-0.6857142857142858,11,13,1.3142135642135642,-0.03270944741532977,0.07070707070707072,15.0,6.95,1.24,14.64,7.01,1.24
Cagliari,Chievo,0,2,9,0.3149,0.4909,0.1941,0.236015625,0.5875,0.17648437499999997,0.19420000000000004,0.58,0.2258,0.02857142857142858,5,-2,0.08531746031746046,-0.049038461538461545,-0.07977392977392977,2.28,3.43,3.46,2.35,3.25,3.48
Crotone,Benevento,2,0,9,0.0,0.5478,0.4522,0.05554687499999999,0.9625,-0.01804687500000001,0.120346875,0.9175,-0.03784687499999999,0.14285714285714285,-4,-1,1.7976190476190477,-0.027777777777777776,-0.025741436925647454,2.03,3.46,4.21,2.1,3.32,4.14
Fiorentina,Atalanta,1,1,9,0.5669,0.22,0.2093,0.204765625,0.4625,0.33273437499999997,0.34124999999999994,0.55,0.10874999999999999,0.39999999999999997,-3,1,-1.333333333333333,0.005714285714285713,-0.016666666666666663,2.31,3.49,3.33,2.38,3.49,3.2
Inter,Genoa,1,0,9,0.5518,0.4482,0.0,0.5021875,0.475,0.02281250000000004,0.58,0.4,0.020000000000000018,1.0,-12,-16,-1.8095238095238093,0.14638157894736842,-0.03571428571428571,1.29,6.08,12.86,1.35,5.38,11.04
Sampdoria,Milan,2,0,9,0.6007,0.179,0.1986,0.31468750000000006,0.2749999999999999,0.4103125,0.5449999999999999,0.30000000000000004,0.15499999999999997,0.4,-1,4,0.21666666666666634,0.018274853801169597,-0.1111111111111111,3.87,3.75,2.02,3.79,3.72,2.05
Sassuolo,Bologna,0,1,9,0.1091,0.3386,0.5522,0.175,0.65,0.175,0.06500000000000002,0.7,0.23500000000000004,-0.39999999999999997,8,2,0.7083333333333335,-0.08058608058608058,0.03571428571428571,2.12,3.41,3.91,2.1,3.32,4.13
Verona,Lazio,0,3,9,0.0043,0.0191,0.8992,0.05273437499999997,0.5625,0.384765625,0.03394999999999998,0.39,0.57605,-1.0571428571428572,9,10,0.4444444444444451,-0.13247863247863245,-0.10967365967365969,6.3,4.29,1.59,6.11,4.37,1.6
Genoa,Bologna,0,1,9,0.1321,0.2034,0.6624,-0.005000000000000032,0.675,0.32999999999999996,0.04839999999999994,0.56,0.3916,-0.7142857142857142,11,9,0.4166666666666665,0.1166786916786917,0.10720121381886089,2.43,3.28,3.3,2.25,3.25,3.74
Udinese,Sampdoria,4,0,9,0.2041,0.2438,0.5507,-0.008984375000000017,0.5375000000000001,0.47148437499999996,0.12839062500000004,0.5325,0.339109375,-0.28571428571428575,3,9,0.3555555555555556,-0.03216690716690718,0.07897435897435899,2.82,3.31,2.75,2.6,3.44,2.99
Atalanta,Juventus,2,2,10,0.3271,0.1762,0.4276,0.3096875,0.17500000000000004,0.5153125,0.3783875,0.11499999999999999,0.5066125,-0.34285714285714286,-3,9,-0.17893217893217894,-0.03166822284469342,-0.025564713064713057,5.5,3.73,1.75,5.08,3.52,1.85
Benevento,Inter,1,2,10,0.0,0.0474,0.9484,-0.123046875,0.5625,0.560546875,-0.11838749999999998,0.615,0.5033875,-1.0,15,17,0.48333333333333295,-0.196969696969697,0.0658068783068783,11.86,6.24,1.29,10.78,5.91,1.32
Chievo,Fiorentina,2,1,10,0.1705,0.2178,0.6092,0.26554687499999996,0.48750000000000004,0.24695312499999997,0.14486249999999995,0.685,0.1701375,-0.22857142857142854,8,-1,0.8416666666666663,-0.011538461538461539,0.03664529914529914,2.88,3.28,2.71,2.99,3.39,2.56
Lazio,Sassuolo,6,1,10,0.6115,0.221,0.1655,0.4375,0.5,0.0625,0.21999999999999997,0.56,0.21999999999999997,0.14285714285714285,0,-12,-3.894383394383394,0.14980158730158727,-0.048552754435107384,1.46,4.94,7.5,1.53,4.5,6.93
Milan,Roma,0,2,10,0.0,0.2806,0.7194,0.25250000000000006,0.29999999999999993,0.4475,0.49498749999999997,0.0050000000000000044,0.5000125,0.08571428571428585,-5,1,-1.5476190476190474,-0.06904761904761902,0.10714285714285714,2.73,3.56,2.68,2.68,3.62,2.7
Napoli,Cagliari,3,0,10,0.8792,0.0182,0.0046,0.5528125,0.32499999999999996,0.12218750000000003,0.5392,0.28,0.18079999999999996,0.7714285714285714,-4,-11,-1.0079365079365075,0.17669552669552663,-0.06755368814192345,1.14,10.55,21.97,1.14,10.73,21.65
Spal,Crotone,1,1,10,0.807,0.1018,0.0617,0.0015625000000000083,0.775,0.22343749999999996,0.15894999999999998,0.89,-0.04895000000000001,0.42857142857142855,-4,2,0.21666666666666634,0.13968253968253969,-0.04820179820179818,1.95,3.46,4.52,1.93,3.43,4.76
Torino,Verona,2,2,10,0.9179,0.081,0.0,0.365078125,0.6125,0.02242187499999998,0.41874999999999996,0.55,0.03125,0.6000000000000001,-1,-8,-0.43333333333333357,0.18406593406593408,0.04090909090909091,1.33,5.81,10.48,1.29,6.2,11.88
Juventus,Lazio,1,2,10,0.8273,0.1726,0.0,0.42718749999999994,0.17500000000000004,0.3978125,0.5000125,0.0050000000000000044,0.49498749999999997,0.04761904761904745,-3,-2,-0.5248015873015865,-0.031741698909218075,-0.158974358974359,1.56,4.43,6.55,1.58,4.2,6.67
Roma,Napoli,0,1,10,0.1342,0.1362,0.6752,0.44875,0.050000000000000044,0.50125,0.3783875,0.11499999999999999,0.5066125,-0.47619047619047616,7,4,1.860660173160173,-0.06533896386837562,-0.07142857142857142,3.15,3.61,2.35,3.32,3.74,2.22
Bologna,Spal,2,1,10,0.4395,0.5605,0.0,0.3999999999999999,0.6000000000000001,0.0,0.2079,0.78,0.012099999999999972,0.14285714285714285,-2,-8,-0.6666666666666665,0.04945054945054945,0.057742544120253106,1.81,3.5,5.56,2.04,3.28,4.44
Cagliari,Genoa,2,3,10,0.1348,0.8652,0.0,0.1559375,0.825,0.019062500000000024,0.1329625,0.835,0.03203750000000002,0.2857142857142857,-1,-5,0.6388888888888893,0.025641025641025644,0.017857142857142863,2.37,3.33,3.35,2.53,3.22,3.19
Crotone,Torino,2,2,10,0.1787,0.3118,0.5094,0.18320312500000002,0.5375,0.279296875,0.2440625,0.475,0.2809375,-0.33333333333333337,4,7,0.05208333333333348,-0.07168332076420311,0.01694322553876329,4.07,3.54,2.03,3.54,3.36,2.27
Fiorentina,Udinese,2,1,10,0.5822,0.1939,0.2111,0.18367187499999996,0.6125,0.203828125,0.37468750000000006,0.725,-0.09968750000000001,0.5714285714285714,-5,-2,0.844444444444445,-0.07346320346320347,-0.055357142857142855,1.66,4.09,5.79,1.62,4.25,6.0
Inter,Milan,3,2,10,0.9246,0.0739,0.0,0.5015624999999999,0.375,0.12343750000000003,0.5710375,0.395,0.03396250000000001,0.8571428571428572,-11,-5,0.8269841269841269,0.05024714564188247,-0.16666666666666666,2.21,3.54,3.5,2.29,3.24,3.64
Sampdoria,Atalanta,3,1,10,0.7904,0.1567,0.0516,0.24960937500000002,0.4125,0.337890625,0.5472781250000001,0.3075,0.145221875,0.9142857142857143,-8,-3,-1.1222222222222227,0.06785714285714284,-0.12777777777777777,2.92,3.41,2.6,3.37,3.36,2.35
Sassuolo,Chievo,0,0,10,0.0791,0.297,0.6238,0.029453125000000024,0.5375,0.433046875,-0.02870000000000003,0.62,0.40870000000000006,-0.6349206349206349,10,8,-0.751984126984127,-0.07123397435897436,0.026479076479076477,2.35,3.44,3.29,2.25,3.31,3.65
Verona,Benevento,1,0,10,0.2426,0.4143,0.343,0.1796875,0.875,-0.0546875,0.10968749999999998,0.925,-0.034687500000000024,0.1111111111111111,-2,-1,0.6845238095238102,0.0023148148148148147,0.00413448207565853,1.95,3.6,4.35,1.89,3.75,4.43
Napoli,Inter,0,0,10,0.7113,0.1986,0.0891,0.500703125,0.03749999999999998,0.461796875,0.4978,0.07999999999999996,0.4222,0.17460317460317465,2,-1,0.14186507936507953,0.043619528619528586,-0.030663780663780664,1.63,4.49,5.44,1.49,4.89,6.99
Sampdoria,Crotone,5,0,10,0.912,0.057,0.0149,0.32937500000000003,0.44999999999999996,0.22062500000000002,0.5710375,0.395,0.03396250000000001,1.142857142857143,-13,-7,-0.6373015873015877,0.11487123987123986,-0.1299049534343652,1.56,4.32,6.86,1.54,4.34,7.04
Atalanta,Bologna,1,0,10,0.2561,0.3384,0.4055,0.17500000000000004,0.375,0.44999999999999996,0.34375,0.25,0.40625,-0.2222222222222222,2,5,-0.39015151515151514,0.09424603174603173,0.08854166666666667,1.63,4.11,6.0,1.61,4.06,6.53
Benevento,Fiorentina,0,3,10,0.0261,0.1246,0.8479,-0.09375,0.75,0.34375,-0.04500000000000001,0.9,0.145,-0.3333333333333333,8,8,0.5499999999999998,-0.05113636363636364,-0.002341408591408592,5.88,4.18,1.64,6.19,4.77,1.54
Chievo,Verona,3,2,10,0.5384,0.276,0.1853,0.384296875,0.38749999999999996,0.22820312500000003,0.339109375,0.5325,0.12839062500000004,0.2857142857142857,0,-2,-0.7801587301587305,0.0658119658119658,0.01087801087801088,1.88,3.57,4.75,2.15,3.39,3.83
Lazio,Cagliari,3,0,10,0.8158,0.0952,0.0561,0.5234375,0.5249999999999999,-0.04843749999999997,0.37093750000000003,0.525,0.10406249999999997,0.4444444444444445,-7,-12,-0.6227106227106225,0.15070346320346317,-0.003488562091503278,1.29,6.28,11.97,1.26,6.93,12.35
Milan,Genoa,0,0,10,0.4262,0.3545,0.2193,0.103515625,0.6875,0.208984375,0.31781250000000005,0.475,0.20718749999999997,0.5555555555555556,-4,-6,0.2218614718614722,0.04047619047619048,0.048430735930735935,1.53,4.58,6.73,1.65,4.04,6.06
Spal,Sassuolo,0,1,10,0.6664,0.1686,0.15,0.028046875000000013,0.7875,0.184453125,0.15000000000000005,0.7,0.15,0.1111111111111111,4,1,-1.399999999999999,0.10830707282913166,-0.03145465645465645,2.69,3.27,2.92,3.0,3.53,2.48
Torino,Roma,0,1,10,0.0,0.0886,0.9104,0.21429687499999994,0.4125000000000001,0.37320312499999997,0.283009375,0.2025,0.514490625,-0.5714285714285715,9,5,-0.43333333333333357,-0.0013875013875013498,0.09393939393939395,3.73,3.86,2.02,3.92,3.84,1.98
Udinese,Juventus,2,6,10,0.2545,0.1677,0.5089,0.077265625,0.5875,0.335234375,0.28661250000000005,0.31499999999999995,0.3983875,-0.33333333333333337,2,12,0.5484126984126982,-0.06186391223155929,-0.08726088726088724,9.55,4.51,1.44,9.47,4.85,1.41
Inter,Sampdoria,3,2,10,0.8386,0.1201,0.0382,0.4028125,0.22499999999999998,0.3721875,0.5528125,0.32499999999999996,0.12218750000000003,0.7777777777777777,-9,-4,-1.1547619047619047,0.05392672020961495,-0.09131868131868132,1.48,4.9,7.05,1.45,4.9,7.91
Atalanta,Verona,3,0,10,0.7554,0.1493,0.0883,0.309921875,0.5125,0.17757812500000003,0.461171875,0.5125000000000001,0.026328124999999952,0.6868686868686869,-11,-2,0.1569264069264067,0.11256132756132756,-0.0013528138528138417,1.35,5.42,10.55,1.31,5.96,11.41
Bologna,Lazio,1,2,10,0.0574,0.1181,0.815,0.3109375,0.2250000000000001,0.46406249999999993,0.28,0.19999999999999996,0.52,-0.7777777777777777,10,5,1.6916666666666669,-0.11982600732600732,-0.0027826748414983837,5.36,3.89,1.74,4.85,3.81,1.81
Cagliari,Benevento,2,1,10,0.6367,0.2846,0.0787,0.0,1.0,0.0,0.07375000000000002,0.95,-0.02374999999999998,0.3333333333333333,-3,-2,-0.735119047619047,0.04700854700854701,-0.04467427996839764,1.52,4.6,6.94,1.7,4.12,5.43
Chievo,Milan,1,4,10,0.5359,0.1862,0.2495,0.47898437499999996,0.4625,0.058515625000000016,0.49625,0.55,-0.04625000000000007,0.4444444444444445,-5,-3,0.7166666666666663,0.031277786540944444,-0.05472027972027971,3.62,3.38,2.23,3.54,3.41,2.25
Fiorentina,Torino,3,0,10,0.4663,0.2355,0.294,0.351875,0.525,0.123125,0.3925,0.35,0.2575,0.0505050505050505,1,-1,0.16666666666666652,0.00925213675213675,0.010596664808621328,1.94,3.91,4.01,1.75,4.08,5.03
Genoa,Napoli,2,3,10,0.0127,0.0328,0.8569,0.18999999999999995,0.3500000000000001,0.45999999999999996,-0.015312500000000007,0.42500000000000004,0.5903125,-1.2525252525252524,17,15,1.035551948051948,0.027585731262201874,0.014031862745098045,9.3,5.12,1.39,8.57,5.2,1.41
Juventus,Spal,4,1,10,0.8812,0.1101,0.008,0.41093749999999996,0.625,-0.03593749999999998,0.4515625,0.625,-0.07656249999999998,0.9797979797979797,-15,-15,-1.4742857142857142,0.10214021840620306,-0.04703007518796993,1.13,10.08,24.93,1.12,10.03,31.23
Roma,Crotone,1,0,10,0.885,0.0728,0.0256,0.416015625,0.4375,0.146484375,0.30906249999999996,0.675,0.015937499999999993,0.5555555555555556,-6,-11,0.7749999999999999,0.025610500610500603,-0.24450212777418665,1.18,8.3,18.0,1.18,8.12,19.46
Sassuolo,Udinese,0,1,10,0.1517,0.3687,0.4795,0.31429687500000003,0.6375,0.04820312500000001,0.1796875,0.875,-0.0546875,0.2222222222222222,-1,-3,0.6541666666666672,-0.1378309190809191,-0.09411630036630036,2.0,3.53,4.22,1.88,3.63,4.67
Milan,Juventus,0,2,10,0.2122,0.1969,0.5796,0.18062499999999998,0.42500000000000004,0.394375,0.2828125,0.2749999999999999,0.44218750000000007,-0.2020202020202021,2,5,1.0785714285714292,-0.1933152876535229,-0.09102009102009101,4.42,3.59,1.94,4.23,3.63,1.96
Roma,Bologna,1,0,10,0.2898,0.4185,0.2917,0.43281250000000004,0.375,0.19218749999999998,0.33499999999999996,0.4,0.265,0.0,3,-6,2.15,-0.02317460317460318,0.031071428571428576,1.27,6.43,12.41,1.33,5.64,10.81
Benevento,Lazio,1,5,10,0.0028,0.0252,0.9463,-0.125,0.5,0.625,-0.125,0.5,0.625,-1.3636363636363635,18,16,1.4600000000000004,-0.16449217449217446,-0.00914724164724165,13.66,6.14,1.28,10.23,6.06,1.32
Crotone,Fiorentina,2,1,10,0.1098,0.2048,0.6841,0.07679687500000004,0.4624999999999999,0.46070312500000005,0.24085937499999996,0.5375000000000001,0.22164062499999995,-0.09090909090909088,4,10,0.3999999999999999,-0.033974195738901605,0.02283352612299981,5.6,3.95,1.7,5.71,4.12,1.66
Napoli,Sassuolo,3,1,10,0.941,0.0227,0.0029,0.48835937500000004,0.38749999999999996,0.12414062500000003,0.42625,0.35,0.22375,0.5656565656565657,0,-13,-1.7511904761904757,0.09210317460317459,-0.12398989898989898,1.16,9.9,18.0,1.15,10.0,20.5
Sampdoria,Chievo,4,1,10,0.7447,0.1898,0.0649,0.2696875,0.42500000000000004,0.30531249999999993,0.52,0.19999999999999996,0.28,0.606060606060606,-2,-4,-2.2142857142857153,0.27193181818181816,-0.0434992784992785,1.87,3.64,4.77,2.18,3.49,3.64
Spal,Genoa,1,0,10,0.25,0.3748,0.3752,-0.012500000000000025,0.8,0.21249999999999997,0.07523437499999996,0.6625000000000001,0.26226562499999995,-0.09090909090909088,4,1,-0.047272727272727355,0.10509803921568628,0.07144522144522145,3.16,3.14,2.59,3.12,3.17,2.6
Torino,Cagliari,2,1,10,0.7837,0.1451,0.0672,0.06367187500000002,0.7625,0.17382812500000003,0.20218750000000002,0.725,0.07281250000000002,0.2828282828282829,1,-3,-0.029999999999999805,0.08305028305028304,-0.05988123885918001,1.65,4.44,5.25,1.58,4.5,6.06
